"fdcId","description","dataType","calories","protein","fat","carbs"
"1098734","Turkey, prepackaged or deli, luncheon meat, reduced sodium","Survey (FNDDS)","106","14.8","3.77","2.2"
"1098735","Turkey ham, prepackaged or deli, luncheon meat","Survey (FNDDS)","124","19.6","3.8","2.93"
"1098736","Beef, prepackaged or deli, luncheon meat","Survey (FNDDS)","115","18.6","3.69","0.64"
"1098737","Beef, prepackaged or deli, luncheon meat, reduced sodium","Survey (FNDDS)","115","18.6","3.69","0.64"
"1098738","Meat spread or potted meat, NFS","Survey (FNDDS)","235","7.66","17.3","11.9"
"1098739","Chicken salad spread","Survey (FNDDS)","200","11.6","13.5","7.41"
"1098740","Ham salad spread","Survey (FNDDS)","216","8.68","15.5","10.6"
"1098741","Fish, NS as to type, raw","Survey (FNDDS)","109","18.1","3.57","0"
"1098742","Fish, NS as to type, cooked, NS as to cooking method","Survey (FNDDS)","166","22.2","8.14","0.1"
"1098743","Fish, NS as to type, baked or broiled, made with oil","Survey (FNDDS)","166","22.2","8.14","0.1"
"1098744","Fish, NS as to type, baked or broiled, made with butter","Survey (FNDDS)","160","22.2","7.43","0.1"
"1098745","Fish, NS as to type, baked or broiled, made with margarine","Survey (FNDDS)","155","22.2","6.82","0.13"
"1098746","Fish, NS as to type, baked or broiled, no added fat","Survey (FNDDS)","137","22.8","4.5","0.1"
"1098747","Fish, NS as to type, baked or broiled, made with cooking spray","Survey (FNDDS)","140","22.8","4.87","0.2"
"1098748","Fish, NS as to type, coated, baked or broiled, made with oil","Survey (FNDDS)","219","19.2","9.81","12.5"
